Key,Value
313687467,El Tugurio de la Vieja Belladyn
314736051,El Viejo Tugurio de Wicking
315784636,Ruinas de la Granja Coppersmith
316833219,Santuario de Mai
317881806,Taberna El Bribón y el Cabrito
318930388,Ipstale
319978968,Pub La Jarra Voladora
321028348,Profeta Plañidero de Kynareth
322076946,Mansión Kingsly
323125528,Taberna El Yelmo Muerto
324174109,Tamwych
325222690,Renacimiento Ardiente de Kynareth
326271281,Oráculo Sangrante de Kynareth
327319861,Blackmore
328368454,La Cabaña Yeomwing
329417038,Mártir Bendito de Kynareth
330465622,Charville
331514201,La Plantación Hearthcroft
332562780,Ascensión Ardiente de Kynareth
333611376,Mansión Wickford
334659958,Santuario de Jode
335708538,Vermdon
336757116,Mansión Woodston
337805699,Hostal El Cerdo y el Bárbaro
338854281,Gallofort
339902863,El Tugurio de la Vieja Elyna
340951441,Gallotale
342000021,Refugio El Gnomo Danzante
343048599,Posada La Rata Almizclera Carmesí
344097191,Gothwick
345145773,La Guardia de Woodfield
346194356,La Cueva Saheusah
347242942,Las Tumbas de Copperhouse
348292327,Colina de Cathtower
349340907,Laboratorio de Perynak
350389486,Newcroft
351438067,Newtower
352486645,La Convocación de Elona
353535223,Posada El Castor y el Yelmo
354583805,Arkhope
355632391,Salón Grayhead
356680973,La Alquería Greensly
357729563,La Choza de la Vieja Lysyvyra
358778144,Whitewich
359826731,Santuario de Mai
360875320,Huerto Yeomsley
361923920,Ruinas de la Alquería Wicking
362972519,Posada La Marmota Muerta
364021109,Mansión Kington
365069702,Ruinas del Hogar de la Vieja Barbona
366118281,La Alquería Greencroft
367166867,El Tugurio de la Vieja Vyctyvyra
368215458,Mansión Woodwing
369264845,Campo de Crosscroft
370313433,Refugio El Ogro Oxidado
371362034,El Cementerio de Gaerton
372410617,Brezal de Gallovale
373459197,Salón Copperhouse
374507813,Aldea de Chesterwick
375556398,Grimway
376604988,La Plantación Buckingsmith
377653568,Refugio de Phen
378702148,Mansión Ashhart
379750727,Eastfort
380799306,Ruinas de la Torre Gaersmith
381847908,El Viejo Hogar de Mooring
382896492,Hostal El Foso Risueño
383945079,Ruinas de la Granja de la Vieja Lysyna
384993669,Mansión Coppercroft
386042252,Salón Grimworth
387090833,Laboratorio de Theodynak
388140218,El Cementerio de Wicksley
389188796,El Cementerio de Woodwing
390237388,Pub El Grifo Aullador
391285966,Salón Wickhart
392334544,La Choza de la Vieja Belladolda
393383147,Monumento a Divad
394431728,Oráculo Sagrado de Kynareth
395480315,Granja Woodfield
396528894,La Alquería Woodsley
397577481,La Alquería Yeomsly
398626068,El Tugurio de la Vieja Elyvyra
399674648,La Fortaleza de Moorhouse
400723229,Granja de la Vieja Barborya
401771807,Ruinas de la Granja de la Vieja Carololda
402820404,Fontwich
403868984,Hostal El Dragón del Diablo
404917563,La Alquería Hawkton
405966151,La Prisión de Alabore
407014734,Kirkleigh
408063321,El Hogar de la Vieja Carolyvyra
409111910,Granja de la Vieja Carolona
410160488,Kirkworth
411209072,Ripleigh
412257663,Ripshire
413307037,La Torre de Hawkhart
414355624,Chesterwark
415404221,El Cementerio de Coppersly
416452799,Ídolo Infinito de Kynareth
417501379,Pub El Pícaro y la Espada
418549958,Palacio Yeomsmith
419598568,Pub El Grifo Volador
420647156,La Choza de la Vieja Ysanna
421695738,Colina de Penworth
422744340,La Choza de la Vieja Elyzyna
423792922,Granja de la Vieja Barbyssa
424841513,Mansión Greenfield
425890098,Castillo Vladimyth
426938676,Las Tumbas de Hearthwing
427987276,La Alquería Woodsmith
429035859,Pengate
430084449,Posada El Enano y la Marmota
431133848,Salón Wickham
432182428,Tunmoth
433231027,Midbury
434279610,Bosque de Aldingwark
435328205,Granja Coppercroft
436376794,Mansión Buckingsmith
437425374,La Guardia de Wicksly
438473961,Blackidge
439522539,El Aviario de Morarock
440571117,Mansión Mastersly
441619711,Posada El Ave Aulladora
442668297,Palacio Moorston
443716877,La Fortaleza de Kinghart
444765473,Mansión Gaerston
445814071,Blackgate
446862659,Corte de Greenwing
447911246,La Alquería Greenton
448960626,Posada El Erizo del Diablo
450009205,Relicario de Sai
451057798,Skous
452106376,Culto a Evelyrrya
453154958,Charley
454203539,Las Criptas de Yeomhouse
455252118,Charentale
456300712,Mansión Woodsly
457349304,Vanbridge
458397882,Mansión Buckingford
459446460,Posada El León y la Marmota
460495051,Colina de Cromwych
461543639,La Alquería Wickston
462592220,Guarida de Asmeusena
463640805,Oxwell
464689385,Hondonada de Holtry
465737963,El Hogar de la Vieja Evelyrrya
466786551,Bosque de Ripcester
467835136,La Telaraña de Sashloth
468883718,Jardín de Penbury
469932304,Mansión Ashsmith
470980883,Arkbury
472029462,Granja Wickfield
473078055,Baelmoth
474126637,La Alquería Moorsly
475175217,Refugio El Gigante Carmesí
476224594,Reliquia Gozosa de Kynareth
477273191,La Fortaleza de Moorston
478321803,La Alquería Mastering
479370390,Tamwick
480418971,Presagio Plañidero de Kynareth
481467561,Newmore
482516140,Reybury
483564720,Charenborne
484613301,Kirkley
485661883,El Viejo Hogar de Greensley
486710461,Palacio Gaersly
487759048,Granja Masterston
488807631,Charway
489856220,Refugio El Pillo de la Reina
490904806,Hortale
491953409,Ipsmont
493001993,Peñasco de Gallohope
494050572,Campo de Stokwych
495099163,Salón Greenhart
496148562,Amanecer Gentil de Kynareth
497197145,Gothcester
498245723,Granja Buckinghouse
499294305,Refugio El Ratón y el Ciervo
500342883,La Vieja Choza de Ashhart
501391471,Amanecer Silencioso de Kynareth
502440091,Corte de Wicksly
503488683,La Ciudadela de Coppersley
504537273,Mansión Moorton
505585925,Broadfort
506634506,Salón Coppercroft
507683885,Ascensión Temerosa de Kynareth
508732478,Las Criptas de Kingford
509781106,La Ciudadela de Hawksly
510829688,Estrella Plañidera de Kynareth
511878271,Chesterbrone
512926861,Altar Interior de Kynareth
513975447,Corte de Vantower
515024030,Posada El Gnomo Sediento
516072613,Riplech
517121192,Granja de la Vieja Elyzabyth
518169773,Blackford
519218354,Profeta Gentil de Kynareth
520266937,El Hogar de la Vieja Morgona
521315517,Singwark
522364096,El Hogar de la Vieja Gwynyn
523412675,Midley
524461254,Grayway
525509846,Crosshope
526558438,Refugio El Lobo Oxidado
527607817,La Alquería Moorsly
528656439,Amanecer Plañidero de Kynareth
529705017,Derry de Lamley
530753605,Reybrone
531802200,Grimhope
532850781,Corte de Moorhouse
533899363,Amanecer Ardiente de Kynareth
534947955,Aldingwall
535996546,El Viejo Hogar de Coppering
537045128,Crossborne
538093731,Newway
539142320,El Cementerio de Buckington
540190899,Granja Gaerham
541239478,La Guardia de Gaerfield
542288056,La Tumba de Garelaus
543337464,Midwick
544386059,Huerto Greensley
545434637,Uptown
546483224,El Hogar de la Vieja Lysyvyra
547531804,Jardín de Holwood
548580387,El Viejo Hogar de Yeomham
549628976,Knightsham
550677558,Estrella Eterno de Kynareth
551726138,Crosscastle
552774733,La Plantación de Kingford
553823312,La Tumba de Baroghoth
554871902,La Choza de la Vieja Morgyrrya
555920488,La Guarida de Gondyn
556969079,La Alquería Woodwing
558017665,Monumento a Divad
559066249,Huerto Yeomsmith
560114829,Corte de Yeoming
561163410,Salón Hearthcroft
562211989,Mansión Ashsley
563260583,Mansión Ashston
564309179,Vojlodon
565358558,La Alquería Buckingford
566407170,La Telaraña de Yeten
567455751,Westwick
568504357,Pub El Zorro y la Espada
569552936,Vanford
570601515,Las Tumbas de Moorhouse
571650120,Ruinas de la Choza de la Vieja Elyvyra
572698711,El Cementerio de Masterfield
573747291,Refugio El Cervatillo Desafortunado
574795879,Granja Coppersley
575844460,Merley
576893056,La Alquería Greensmith
577941637,Blackwych
578990217,Singwood
580038796,Refugio La Pluma y la Espada
581087381,Peñasco de Wilderwood
582135965,La Cripta de Lithivan
583185348,Tambeth
584233936,La Choza de la Vieja Elyzayne
585282531,La Choza de la Vieja Vyctanna
586331109,Salón Greenford
587379693,Longgate
588428275,Salón Wooding
589476872,El Cementerio de Gaerfield
590525450,Refugio El Pillo Sediento
591574043,La Alquería Hearthton
592622622,Árbol Plañidero de Kynareth
593671200,El Cementerio de Gaerham
594719785,El Tugurio de la Vieja Elyzorya
595768363,Las Tumbas de Wickham
596816947,La Guarida de Uthistair
597865525,El Viejo Tugurio de Woodsmith
598914106,Bosque de Newwood
599962689,Salón Yeomhart
601011276,Guarida de Baaluchex
602059862,Las Tumbas de Buckingham
603108445,Cromfort
604157029,Pub El Ave de Plata
605205610,Torre Kingsly
606254198,Refugio La Mazmorra Negra
607302778,Salón Hawkhouse
608351377,La Caverna Sahoder
609400751,La Fortaleza de Mastersmith
610449333,Las Criptas de Copperston
611497929,Reliquia Sagrada de Kynareth
612546525,Sasherus
613595112,La Ciudadela de Wickston
614643690,Amanecer Eterno de Kynareth
615692269,El Terreno de Entierro de Hearthhart
616740858,Estrella Cantarina de Kynareth
617789463,Árbol Gentil de Kynareth
618838041,Árbol Sagrado de Kynareth
619886628,Baelcart
620935207,Refugio La Calavera Aulladora
621983793,Ripmarket
623032374,La Choza de la Vieja Vannorya
624080963,Wilderford
625129543,Horwell
626178122,El Castillo de Masterford
627226703,Laboratorio de Peristair
628275284,Brezal de Waridge
629323867,El Túmulo de Stadivam
630373287,Longford
631421883,El Hogar de la Vieja Elyzyn
632470465,Stokworth
633519047,Hostal El Gato Gritón
634567630,Taberna El Tejón Sucio
635616216,Ipsbridge
636664794,Presagio Infinito de Kynareth
637713372,El Aquelarre de Morgyn
638761950,Peñasco de Midmarket
639810532,Burgmont
640859129,La Fortaleza de Yeomston
641907716,La Cabaña Wicking
642956295,Gothfort
644004873,Hostal El Goblin Muerto
645053477,Fontville
646102069,Granja Woodhouse
647150663,Taberna La Pluma y el Genio
648199257,Estrella Interior de Kynareth
649248639,Posada La Pluma y el Gato
650297245,Galloford
651345835,Deerwick
652394413,La Alquería Buckingsmith
653443004,La Torre de Woodwing
654491599,La Choza de la Vieja Lysausa
655540178,La Fortaleza de Gaerfield
656588757,Mansión Hearthsly
657637342,El Terreno de Entierro de Woodcroft
658685923,Fontbrugh
659734505,Hostal El Dragón Danzante
660783101,Árbol Bendito de Kynareth
661831688,Tamcart
662880276,Hostal El Hada Salvaje
663928854,Mansión Gaerton
664977433,El Tugurio de la Vieja Lysabyth
666026022,Ruinas de la Granja Kingsly
667074613,Hondonada de Stokmoth
668123197,Profeta Bendito de Kynareth
669171775,El Viejo Tugurio de Moorham
670221161,Laboratorio de Dunyn
671269760,Granja de la Vieja Vyctayne
672318346,Palacio Wooding
673366927,Galloborne
674415505,Laboratorio de Edworyan
675464091,Ruinas de la Granja de la Vieja Chrystyrrya
676512680,Newcester
677561269,El Tugurio de la Vieja Ysanna
678609897,Amanecer Sagrado de Kynareth
679658516,Granja Wicksley
680707105,La Alquería Hawkcroft
681756494,Refugio El Lobo Sucio
682805081,Las Bóvedas de Copperston
683853662,La Guarida de Alabore
684902241,La Cabaña Buckinging
685950821,Longwark
686999405,Upwich
688048019,Wildertry
689096625,Ascensión Sagrada de Kynareth
690145206,Alma Interior de Kynareth
691193791,La Vieja Choza de Masterhart
692242369,Mártir Temeroso de Kynareth
693290984,Renacimiento Infinito de Kynareth
694339563,Crosscart
695388161,Alma Cantarina de Kynareth
696437584,Las Criptas de Moorhart
697486172,El Cementerio de Gaersly
698534759,Burgtry
699583341,Mansión Kingsmith
700631921,Salón Gothway
701680499,Hondonada de Grimtower
702729081,Aldcart
703777669,Huerto Gaerham
704826255,Hostal El León y el Gigante
705874834,Singtower
706923415,Mansión Hearthhart
707972003,Oxwood
709020595,La Alquería Kingsly
710069176,Granja Hearthsly
711117757,Laboratorio de Agryn
712166341,La Plantación de Hawksley
713214933,La Alquería Hawkhart
714263516,Mártir Sangrante de Kynareth
715312130,Reliquia Plañidera de Kynareth
716360708,Castillo Wooding
717410110,Holham
718458723,Granja Wickford
719507315,Estrella Plañidera de Kynareth
720555893,Torre Yeomwing
721604483,Bosque de Vanham
722653063,La Plantación de Copperhart
723701649,La Alquería Coppersley
724750227,Salón Grimtower
725798806,El Tugurio de la Vieja Carolyrrya
726847384,Salón Ashfield
727895979,Salón Buckinghouse
728944563,Mansión Wickcroft
729993159,El Aquelarre de Elyzyn
731041741,La Cueva Demuchothulla
732090322,Santuario de Bandi
733138903,Posada El Castillo Aullador
734187492,La Plantación Coppersly
735236070,El Viejo Hogar de Buckinghouse
736285463,Ruinas de la Alquería Ashsmith
737334059,La Alquería Kingsley
738382642,Cromwell
739431222,Granja Gaerfield
740479805,La Alquería Yeomsley
741528389,La Alquería Yeomcroft
742576979,Merbridge
743625586,La Plantación Hearthford
744674179,Mártir Gentil de Kynareth
745722781,Deerbury
746771360,Santuario de Vigryl
747819945,Longtown
748868545,Eastcart
749917136,Santuario de Jephre
750965716,El Baluarte de Greenhouse
752015090,El Cementerio de Moorfield
753063697,El Viejo Hogar de Buckingsley
754112279,El Viejo Hogar de Ashcroft
755160860,Colina de Knightstower
756209442,Castillo Kingford
757258024,La Plantación de Wickham
758306603,La Cabaña Moorsly
759355185,La Choza de la Vieja Chrystayne
760403766,Palacio Copperwing
761452354,La Choza de la Vieja Evelara
762500935,La Vieja Choza de Buckingham
763549516,Huerto Buckinging
764598095,Veraten
765646674,Oráculo Ardiente de Kynareth
766695252,Granja de la Vieja Lysara
767743831,Cathdale
768792417,Palacio Woodwing
769841007,Mercastle
770889602,Warham
771938189,Alturas de Longtale
772986782,El Nido de Druloten
774035386,Las Bóvedas de Mastersley
775084764,El Tugurio de la Vieja Ysolda
776133344,Campo de Ripgate
777181949,Mansión Kingwing
778230535,El Cementerio de Hearthhart
779279154,Mansión Hawkham
780327745,El Viejo Tugurio de Hawking
781376326,Huerto Woodhouse
782424912,Redentor Silencioso de Kynareth
783473492,Extremo de Vanidge
784522074,La Casa de Stadingan
785570653,Tunley
786619234,El Terreno de Entierro de Mastersmith
787667824,El Viejo Hogar de Wicksley
788716424,Huerto Wickham
789765002,Longmoth
790813580,El Cónclave de Evelyn
791862159,Presagio Sagrado de Kynareth
792910741,La Cabaña Woodcroft
793959321,La Cabaña Buckinghouse
795007908,La Comunidad de Vannausa
796057308,Ruinas de la Mansión Kingham
797105909,Mansión Gaersmith
798154488,Blackpath
799203079,Charwood
800251662,Hondonada de Stokhead
801300244,El Nido de Grumethoth
802348822,Hondonada de Lamville
803397406,La Alquería Copperfield
804445996,Cárcel de Bedyctor
805494581,Mansión Greencroft
806543162,Las Criptas de Buckingsmith
807591758,Horleigh
808640338,La Alquería Gaerfield
809688936,Salón Mastersley
810737515,La Alquería Mastersly
811786093,El Reformatorio de Edwyval
812834681,Granja de la Vieja Ysona
813883263,Reyford
814931845,La Ciudadela de Buckingsmith
815981225,Mártir Ardiente de Kynareth
817029820,Taberna El Abismo del Rey
818078402,Santuario de Jode
819126989,Torre Copperton
820175572,Ruinas del Huerto Copperhart
821224163,Cromhope
822272743,Ruinas del Huerto Gaersmith
823321321,Mansión Yeomfield
824369931,La Alquería Buckingsley
825418511,Granja Ashsly
826467136,El Viejo Tugurio de Ashwing
827515755,Salón Wickhouse
828565139,Monumento a Divad
829613720,Granja de la Vieja Barbyvyra
830662299,Ídolo Gozoso de Kynareth
831710882,Pub La Rata Almizclera Desafortunada
832759479,La Alquería Mastersmith
833808071,Jardín de Aldingwood
834856662,La Caverna Jubanxia
835905245,Brezal de Tamway
836953823,Posada La Calavera Desafortunada
838002402,Granja Buckinging
839050983,La Alquería Buckingfield
840099564,Refugio El Gato Sediento
841148145,La Vieja Choza de Gaercroft
842196732,Redentor Plañidero de Kynareth
843245313,Monumento a Divad
844293918,Tricergon
845342496,El Cementerio de Moorwing
846391074,Hostal El Castillo Sediento
847439673,Mercester
848488263,El Cementerio de Greensmith
849536842,Castillo Yeomsmith
850585422,La Alquería Greensley
851634010,Penbeth
852683385,Aquelarre del Risco
853731992,Tuncroft
854780570,Luz Temerosa de Kynareth
855829158,Corte de Hearthwing
856877738,Granja de la Vieja Barbabyth
857926321,Corte de Hearthford
858974899,Alma Gentil de Kynareth
860023478,El Cementerio de Gaerham
861072057,Derry de Midfort
862120636,Tamwood
863169234,La Alquería Woodsly
864217831,Arkford
865266411,Corte de Buckington
866315046,La Cabaña Ashsmith
867363642,Longwell
868412223,El Aquelarre de Gwynorya
869461603,El Cementerio de Ashford
870510182,Fonthead
871558767,Granja Gaerford
872607355,Chesterleigh
873655943,Reywich
874704550,Ruins de la Mansión Moorford
875753136,Oxvale
876801715,Corte de Woodwing
